Category,ID,Latitude,Longitude,Date,MODIS_Tile,MOD11A1_006_Line_Y_1km,MOD11A1_006_Sample_X_1km,MOD11A1_006_LST_Day_1km,MOD11A1_006_QC_Day,MOD11A1_006_QC_Day_bitmask,MOD11A1_006_QC_Day_MODLAND,MOD11A1_006_QC_Day_MODLAND_Description,MOD11A1_006_QC_Day_Data_Quality_flag,MOD11A1_006_QC_Day_Data_Quality_flag_Description,MOD11A1_006_QC_Day_Emis_Error_flag,MOD11A1_006_QC_Day_Emis_Error_flag_Description,MOD11A1_006_QC_Day_LST_Error_Flag,MOD11A1_006_QC_Day_LST_Error_Flag_Description
2.686956522,ELKBR117,44.29409,-90.56695,2015-07-10,h11v04,684,621,296.56,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
2.686956522,ELKBR117,44.29409,-90.56695,2015-07-11,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-07-12,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-07-13,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-07-14,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-07-15,h11v04,684,621,291.06,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-07-16,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-07-17,h11v04,684,621,297.64,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
2.686956522,ELKBR117,44.29409,-90.56695,2015-07-18,h11v04,684,621,300.92,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-07-19,h11v04,684,621,300.28,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-07-20,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-07-21,h11v04,684,621,300.14,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-07-22,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-07-23,h11v04,684,621,300.46,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
2.686956522,ELKBR117,44.29409,-90.56695,2015-07-24,h11v04,684,621,296.88,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-07-25,h11v04,684,621,303.26,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-07-26,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-07-27,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-07-28,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-07-29,h11v04,684,621,298.62,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-07-30,h11v04,684,621,302.6,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-07-31,h11v04,684,621,294.92,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
2.686956522,ELKBR117,44.29409,-90.56695,2015-08-01,h11v04,684,621,302.0,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-08-02,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-08-03,h11v04,684,621,298.86,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-08-04,h11v04,684,621,293.0,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
2.686956522,ELKBR117,44.29409,-90.56695,2015-08-05,h11v04,684,621,297.48,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-08-06,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-08-07,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-08-08,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-08-09,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-08-10,h11v04,684,621,296.58,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
2.686956522,ELKBR117,44.29409,-90.56695,2015-08-11,h11v04,684,621,296.0,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-08-12,h11v04,684,621,299.22,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-08-13,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-08-14,h11v04,684,621,302.18,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-08-15,h11v04,684,621,302.6,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
2.686956522,ELKBR117,44.29409,-90.56695,2015-08-16,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-08-17,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-08-18,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-08-19,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-08-20,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-08-21,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-08-22,h11v04,684,621,299.58,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-08-23,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-08-24,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-08-25,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-08-26,h11v04,684,621,295.9,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-08-27,h11v04,684,621,294.74,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
2.686956522,ELKBR117,44.29409,-90.56695,2015-08-28,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-08-29,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-08-30,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-08-31,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-09-01,h11v04,684,621,293.34,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
2.686956522,ELKBR117,44.29409,-90.56695,2015-09-02,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-09-03,h11v04,684,621,300.38,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-09-04,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-09-05,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-09-06,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-09-07,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-09-08,h11v04,684,621,292.04,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
2.686956522,ELKBR117,44.29409,-90.56695,2015-09-09,h11v04,684,621,297.42,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-09-10,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-09-11,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-09-12,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-09-13,h11v04,684,621,294.46,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-09-14,h11v04,684,621,298.34,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-09-15,h11v04,684,621,298.78,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-09-16,h11v04,684,621,298.4,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-09-17,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-09-18,h11v04,684,621,296.16,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-09-19,h11v04,684,621,293.0,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-09-20,h11v04,684,621,293.96,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
2.686956522,ELKBR117,44.29409,-90.56695,2015-09-21,h11v04,684,621,296.16,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-09-22,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-09-23,h11v04,684,621,298.12,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-09-24,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-09-25,h11v04,684,621,289.76,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
2.686956522,ELKBR117,44.29409,-90.56695,2015-09-26,h11v04,684,621,295.38,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
2.686956522,ELKBR117,44.29409,-90.56695,2015-09-27,h11v04,684,621,297.92,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-09-28,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-09-29,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-09-30,h11v04,684,621,291.26,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-10-01,h11v04,684,621,285.16,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
2.686956522,ELKBR117,44.29409,-90.56695,2015-10-02,h11v04,684,621,289.88,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-10-03,h11v04,684,621,289.02,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-10-04,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-10-05,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-10-06,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-10-07,h11v04,684,621,290.34,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-10-08,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-10-09,h11v04,684,621,289.66,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
2.686956522,ELKBR117,44.29409,-90.56695,2015-10-10,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-10-11,h11v04,684,621,296.68,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-10-12,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-10-13,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-10-14,h11v04,684,621,290.34,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-10-15,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-10-16,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-10-17,h11v04,684,621,282.52,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-10-18,h11v04,684,621,287.32,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-10-19,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-10-20,h11v04,684,621,286.64,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
2.686956522,ELKBR117,44.29409,-90.56695,2015-10-21,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-10-22,h11v04,684,621,288.2,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-10-23,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-10-24,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-10-25,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-10-26,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-10-27,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-10-28,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-10-29,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-10-30,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-10-31,h11v04,684,621,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-11-01,h11v04,684,621,286.86,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
2.686956522,ELKBR117,44.29409,-90.56695,2015-11-02,h11v04,684,621,289.48,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
