Category,ID,Latitude,Longitude,Date,MODIS_Tile,MOD10A1_006_Line_Y_500m,MOD10A1_006_Sample_X_500m,MOD10A1_006_NDSI_Snow_Cover,MOD10A1_006_NDSI_Snow_Cover_Basic_QA,MOD10A1_006_NDSI_Snow_Cover_Algorithm_Flags_QA,MOD10A1_006_NDSI_Snow_Cover_Basic_QA_bitmask,MOD10A1_006_NDSI_Snow_Cover_Basic_QA_Quality_Mask,MOD10A1_006_NDSI_Snow_Cover_Basic_QA_Quality_Mask_Description,MOD10A1_006_NDSI_Snow_Cover_Algorithm_Flags_QA_bitmask,MOD10A1_006_NDSI_Snow_Cover_Algorithm_Flags_QA_Inland_Water,MOD10A1_006_NDSI_Snow_Cover_Algorithm_Flags_QA_Inland_Water_Description,MOD10A1_006_NDSI_Snow_Cover_Algorithm_Flags_QA_Low_Visible_Screen,MOD10A1_006_NDSI_Snow_Cover_Algorithm_Flags_QA_Low_Visible_Screen_Description,MOD10A1_006_NDSI_Snow_Cover_Algorithm_Flags_QA_Low_NDSI_Screen,MOD10A1_006_NDSI_Snow_Cover_Algorithm_Flags_QA_Low_NDSI_Screen_Description,MOD10A1_006_NDSI_Snow_Cover_Algorithm_Flags_QA_Combined_temperature/height_screen,MOD10A1_006_NDSI_Snow_Cover_Algorithm_Flags_QA_Combined_temperature/height_screen_Description,MOD10A1_006_NDSI_Snow_Cover_Algorithm_Flags_QA_Shortware_IR_(SWIR)_reflectance_anomalously_high,MOD10A1_006_NDSI_Snow_Cover_Algorithm_Flags_QA_Shortware_IR_(SWIR)_reflectance_anomalously_high_Description,MOD10A1_006_NDSI_Snow_Cover_Algorithm_Flags_QA_Solar_zenith_screen_failed,MOD10A1_006_NDSI_Snow_Cover_Algorithm_Flags_QA_Solar_zenith_screen_failed_Description
2.943478261,ELKBR005,44.37086,-90.61442,2015-01-31,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-02-01,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-02-02,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-02-03,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-02-04,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-02-05,h11v04,1350,1254,26,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-02-06,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-02-07,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-02-08,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-02-09,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-02-10,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-02-11,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-02-12,h11v04,1350,1254,22,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-02-13,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-02-14,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-02-15,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-02-16,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-02-17,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-02-18,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-02-19,h11v04,1350,1254,21,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-02-20,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-02-21,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-02-22,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-02-23,h11v04,1350,1254,36,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-02-24,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-02-25,h11v04,1350,1254,255,255,255,0b11111111,0b11111111,Unusable input or no data,0b11111111,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes
2.943478261,ELKBR005,44.37086,-90.61442,2015-02-26,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-02-27,h11v04,1350,1254,45,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-02-28,h11v04,1350,1254,29,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-03-01,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-03-02,h11v04,1350,1254,34,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-03-03,h11v04,1350,1254,250,1,0,0b00000001,0b00000001,Good,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-03-04,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-03-05,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-03-06,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-03-07,h11v04,1350,1254,27,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-03-08,h11v04,1350,1254,45,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-03-09,h11v04,1350,1254,0,0,4,0b00000000,0b00000000,Best,0b00000100,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-03-10,h11v04,1350,1254,0,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-03-11,h11v04,1350,1254,0,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-03-12,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-03-13,h11v04,1350,1254,0,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-03-14,h11v04,1350,1254,0,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-03-15,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-03-16,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-03-17,h11v04,1350,1254,0,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-03-18,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-03-19,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-03-20,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-03-21,h11v04,1350,1254,0,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-03-22,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-03-23,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-03-24,h11v04,1350,1254,0,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-03-25,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-03-26,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-03-27,h11v04,1350,1254,0,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-03-28,h11v04,1350,1254,0,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-03-29,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-03-30,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-03-31,h11v04,1350,1254,0,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-04-01,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-04-02,h11v04,1350,1254,0,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-04-03,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-04-04,h11v04,1350,1254,0,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-04-05,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-04-06,h11v04,1350,1254,0,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-04-07,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-04-08,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-04-09,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-04-10,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-04-11,h11v04,1350,1254,0,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-04-12,h11v04,1350,1254,0,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-04-13,h11v04,1350,1254,0,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-04-14,h11v04,1350,1254,0,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-04-15,h11v04,1350,1254,0,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-04-16,h11v04,1350,1254,0,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-04-17,h11v04,1350,1254,0,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-04-18,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-04-19,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-04-20,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-04-21,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-04-22,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-04-23,h11v04,1350,1254,0,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-04-24,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-04-25,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-04-26,h11v04,1350,1254,0,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-04-27,h11v04,1350,1254,0,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-04-28,h11v04,1350,1254,0,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-04-29,h11v04,1350,1254,0,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-04-30,h11v04,1350,1254,0,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-05-01,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-05-02,h11v04,1350,1254,0,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-05-03,h11v04,1350,1254,0,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-05-04,h11v04,1350,1254,0,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-05-05,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-05-06,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-05-07,h11v04,1350,1254,0,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-05-08,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-05-09,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-05-10,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-05-11,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-05-12,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-05-13,h11v04,1350,1254,0,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-05-14,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-05-15,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-05-16,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-05-17,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-05-18,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-05-19,h11v04,1350,1254,0,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-05-20,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-05-21,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-05-22,h11v04,1350,1254,0,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-05-23,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-05-24,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-05-25,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-05-26,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-05-27,h11v04,1350,1254,0,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-05-28,h11v04,1350,1254,0,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-05-29,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-05-30,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-05-31,h11v04,1350,1254,0,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-06-01,h11v04,1350,1254,0,1,0,0b00000001,0b00000001,Good,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-06-02,h11v04,1350,1254,0,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
2.943478261,ELKBR005,44.37086,-90.61442,2015-06-03,h11v04,1350,1254,250,0,0,0b00000000,0b00000000,Best,0b00000000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No
